id_partida,regiao,id_players,name_players,pick,win,win_rate,modo,mapa,data_adicao																
None_Hard Rock Mine_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#P2808PRC_#9PCV9L982_#20L88L2J_RUFFS_OTIS_ALLI_MOE_MINA_CHESTER,EA/EMEA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#P2808PRC	#9PCV9L982	#20L88L2J,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	FUT | Nob?	FUT | Angelboy	Code: LeNain,OTIS,0,0.0%,gemGrab,Hard Rock Mine,16/05/2026 15:37:25						
None_Hard Rock Mine_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#P2808PRC_#9PCV9L982_#20L88L2J_RUFFS_OTIS_ALLI_MOE_MINA_CHESTER,EA/EMEA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#P2808PRC	#9PCV9L982	#20L88L2J,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	FUT | Nob?	FUT | Angelboy	Code: LeNain,ALLI,0,0.0%,gemGrab,Hard Rock Mine,16/05/2026 15:37:25						
None_Hard Rock Mine_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#P2808PRC_#9PCV9L982_#20L88L2J_RUFFS_OTIS_ALLI_MOE_MINA_CHESTER,EA/EMEA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#P2808PRC	#9PCV9L982	#20L88L2J,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	FUT | Nob?	FUT | Angelboy	Code: LeNain,MOE,1,100.0%,gemGrab,Hard Rock Mine,16/05/2026 15:37:25						
None_Hard Rock Mine_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#P2808PRC_#9PCV9L982_#20L88L2J_RUFFS_OTIS_ALLI_MOE_MINA_CHESTER,EA/EMEA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#P2808PRC	#9PCV9L982	#20L88L2J,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	FUT | Nob?	FUT | Angelboy	Code: LeNain,MINA,1,100.0%,gemGrab,Hard Rock Mine,16/05/2026 15:37:25						
None_Hard Rock Mine_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#P2808PRC_#9PCV9L982_#20L88L2J_RUFFS_OTIS_ALLI_MOE_MINA_CHESTER,EA/EMEA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#P2808PRC	#9PCV9L982	#20L88L2J,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	FUT | Nob?	FUT | Angelboy	Code: LeNain,CHESTER,1,100.0%,gemGrab,Hard Rock Mine,16/05/2026 15:37:25						
None_Sneaky Fields_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#2VJCCCQGP_#80PVPCC29_#J089RQ_JACKY_CHESTER_SANDY_CROW_SHADE_SPIKE,EMEA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#2VJCCCQGP	#80PVPCC29	#J089RQ,HMB|BosS	HMB|Lukii	HMB|Symantec	NAVI|GeRo	NAVI|Enraged	NAVI|Drage,JACKY,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#2VJCCCQGP_#80PVPCC29_#J089RQ_JACKY_CHESTER_SANDY_CROW_SHADE_SPIKE,EMEA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#2VJCCCQGP	#80PVPCC29	#J089RQ,HMB|BosS	HMB|Lukii	HMB|Symantec	NAVI|GeRo	NAVI|Enraged	NAVI|Drage,CHESTER,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#2VJCCCQGP_#80PVPCC29_#J089RQ_JACKY_CHESTER_SANDY_CROW_SHADE_SPIKE,EMEA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#2VJCCCQGP	#80PVPCC29	#J089RQ,HMB|BosS	HMB|Lukii	HMB|Symantec	NAVI|GeRo	NAVI|Enraged	NAVI|Drage,SANDY,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#2VJCCCQGP_#80PVPCC29_#J089RQ_JACKY_CHESTER_SANDY_CROW_SHADE_SPIKE,EMEA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#2VJCCCQGP	#80PVPCC29	#J089RQ,HMB|BosS	HMB|Lukii	HMB|Symantec	NAVI|GeRo	NAVI|Enraged	NAVI|Drage,CROW,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#2VJCCCQGP_#80PVPCC29_#J089RQ_JACKY_CHESTER_SANDY_CROW_SHADE_SPIKE,EMEA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#2VJCCCQGP	#80PVPCC29	#J089RQ,HMB|BosS	HMB|Lukii	HMB|Symantec	NAVI|GeRo	NAVI|Enraged	NAVI|Drage,SHADE,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#V89Y2GP0_#8V92UYCJ_#YQUCCJ2_#2VJCCCQGP_#80PVPCC29_#J089RQ_JACKY_CHESTER_SANDY_CROW_SHADE_SPIKE,EMEA,#V89Y2GP0	#8V92UYCJ	#YQUCCJ2	#2VJCCCQGP	#80PVPCC29	#J089RQ,HMB|BosS	HMB|Lukii	HMB|Symantec	NAVI|GeRo	NAVI|Enraged	NAVI|Drage,SPIKE,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8V92UYCJ_#V89Y2GP0_#YQUCCJ2_#80PVPCC29_#2VJCCCQGP_#J089RQ_NAJIA_NITA_TRUNK_CHESTER_RICO_ALLI,EMEA,#8V92UYCJ	#V89Y2GP0	#YQUCCJ2	#80PVPCC29	#2VJCCCQGP	#J089RQ,HMB|Lukii	HMB|BosS	HMB|Symantec	NAVI|Enraged	NAVI|GeRo	NAVI|Drage,NAJIA,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8V92UYCJ_#V89Y2GP0_#YQUCCJ2_#80PVPCC29_#2VJCCCQGP_#J089RQ_NAJIA_NITA_TRUNK_CHESTER_RICO_ALLI,EMEA,#8V92UYCJ	#V89Y2GP0	#YQUCCJ2	#80PVPCC29	#2VJCCCQGP	#J089RQ,HMB|Lukii	HMB|BosS	HMB|Symantec	NAVI|Enraged	NAVI|GeRo	NAVI|Drage,NITA,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8V92UYCJ_#V89Y2GP0_#YQUCCJ2_#80PVPCC29_#2VJCCCQGP_#J089RQ_NAJIA_NITA_TRUNK_CHESTER_RICO_ALLI,EMEA,#8V92UYCJ	#V89Y2GP0	#YQUCCJ2	#80PVPCC29	#2VJCCCQGP	#J089RQ,HMB|Lukii	HMB|BosS	HMB|Symantec	NAVI|Enraged	NAVI|GeRo	NAVI|Drage,TRUNK,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8V92UYCJ_#V89Y2GP0_#YQUCCJ2_#80PVPCC29_#2VJCCCQGP_#J089RQ_NAJIA_NITA_TRUNK_CHESTER_RICO_ALLI,EMEA,#8V92UYCJ	#V89Y2GP0	#YQUCCJ2	#80PVPCC29	#2VJCCCQGP	#J089RQ,HMB|Lukii	HMB|BosS	HMB|Symantec	NAVI|Enraged	NAVI|GeRo	NAVI|Drage,CHESTER,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8V92UYCJ_#V89Y2GP0_#YQUCCJ2_#80PVPCC29_#2VJCCCQGP_#J089RQ_NAJIA_NITA_TRUNK_CHESTER_RICO_ALLI,EMEA,#8V92UYCJ	#V89Y2GP0	#YQUCCJ2	#80PVPCC29	#2VJCCCQGP	#J089RQ,HMB|Lukii	HMB|BosS	HMB|Symantec	NAVI|Enraged	NAVI|GeRo	NAVI|Drage,RICO,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8V92UYCJ_#V89Y2GP0_#YQUCCJ2_#80PVPCC29_#2VJCCCQGP_#J089RQ_NAJIA_NITA_TRUNK_CHESTER_RICO_ALLI,EMEA,#8V92UYCJ	#V89Y2GP0	#YQUCCJ2	#80PVPCC29	#2VJCCCQGP	#J089RQ,HMB|Lukii	HMB|BosS	HMB|Symantec	NAVI|Enraged	NAVI|GeRo	NAVI|Drage,ALLI,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_None_#80PVPCC29_#2VJCCCQGP_BELLE_BELLE,EMEA,#80PVPCC29	#2VJCCCQGP,NAVI|Enraged	NAVI|GeRo,BELLE,0,0.0%,bounty,,16/05/2026 15:37:25														
None_None_#80PVPCC29_#2VJCCCQGP_BELLE_BELLE,EMEA,#80PVPCC29	#2VJCCCQGP,NAVI|Enraged	NAVI|GeRo,BELLE,0,0.0%,bounty,,16/05/2026 15:37:25														
None_None_#YC2RGLVU9_#9JRGJ0RY9_COLETTE_PIERCE,EMEA,#YC2RGLVU9	#9JRGJ0RY9,Extramate._	TTQ|RupðŸ¦¦,COLETTE,1,100.0%,bounty,,16/05/2026 15:37:25														
None_None_#YC2RGLVU9_#9JRGJ0RY9_COLETTE_PIERCE,EMEA,#YC2RGLVU9	#9JRGJ0RY9,Extramate._	TTQ|RupðŸ¦¦,PIERCE,1,100.0%,bounty,,16/05/2026 15:37:25														
None_Sneaky Fields_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_EMZ_SIRIUS_GRIFF_ALLI_FRANK_CORDELIUS,EA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii,EMZ,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_EMZ_SIRIUS_GRIFF_ALLI_FRANK_CORDELIUS,EA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii,SIRIUS,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_EMZ_SIRIUS_GRIFF_ALLI_FRANK_CORDELIUS,EA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii,GRIFF,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_EMZ_SIRIUS_GRIFF_ALLI_FRANK_CORDELIUS,EA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii,ALLI,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_EMZ_SIRIUS_GRIFF_ALLI_FRANK_CORDELIUS,EA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii,FRANK,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_EMZ_SIRIUS_GRIFF_ALLI_FRANK_CORDELIUS,EA,#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C	#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL,ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku	RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii,CORDELIUS,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#2RVV0RPLL_#8CQURRJJY_#P90RJQ8C_#8Y98Q8U_#P0Y8JGL0U_ALLI_CORDELIUS_FRANK_GRIFF_EMZ_SIRIUS,EA,#2U9P2YJRYP	#2RVV0RPLL	#8CQURRJJY	#P90RJQ8C	#8Y98Q8U	#P0Y8JGL0U,RNTX|Super Walk	RNTX|Hiroshii	RNTX|Sergeant	ZETA|Sizuku	ZETA|Sitetampo	ZETA|Batman,ALLI,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#2RVV0RPLL_#8CQURRJJY_#P90RJQ8C_#8Y98Q8U_#P0Y8JGL0U_ALLI_CORDELIUS_FRANK_GRIFF_EMZ_SIRIUS,EA,#2U9P2YJRYP	#2RVV0RPLL	#8CQURRJJY	#P90RJQ8C	#8Y98Q8U	#P0Y8JGL0U,RNTX|Super Walk	RNTX|Hiroshii	RNTX|Sergeant	ZETA|Sizuku	ZETA|Sitetampo	ZETA|Batman,CORDELIUS,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#2RVV0RPLL_#8CQURRJJY_#P90RJQ8C_#8Y98Q8U_#P0Y8JGL0U_ALLI_CORDELIUS_FRANK_GRIFF_EMZ_SIRIUS,EA,#2U9P2YJRYP	#2RVV0RPLL	#8CQURRJJY	#P90RJQ8C	#8Y98Q8U	#P0Y8JGL0U,RNTX|Super Walk	RNTX|Hiroshii	RNTX|Sergeant	ZETA|Sizuku	ZETA|Sitetampo	ZETA|Batman,FRANK,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#2RVV0RPLL_#8CQURRJJY_#P90RJQ8C_#8Y98Q8U_#P0Y8JGL0U_ALLI_CORDELIUS_FRANK_GRIFF_EMZ_SIRIUS,EA,#2U9P2YJRYP	#2RVV0RPLL	#8CQURRJJY	#P90RJQ8C	#8Y98Q8U	#P0Y8JGL0U,RNTX|Super Walk	RNTX|Hiroshii	RNTX|Sergeant	ZETA|Sizuku	ZETA|Sitetampo	ZETA|Batman,GRIFF,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#2RVV0RPLL_#8CQURRJJY_#P90RJQ8C_#8Y98Q8U_#P0Y8JGL0U_ALLI_CORDELIUS_FRANK_GRIFF_EMZ_SIRIUS,EA,#2U9P2YJRYP	#2RVV0RPLL	#8CQURRJJY	#P90RJQ8C	#8Y98Q8U	#P0Y8JGL0U,RNTX|Super Walk	RNTX|Hiroshii	RNTX|Sergeant	ZETA|Sizuku	ZETA|Sitetampo	ZETA|Batman,EMZ,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#2RVV0RPLL_#8CQURRJJY_#P90RJQ8C_#8Y98Q8U_#P0Y8JGL0U_ALLI_CORDELIUS_FRANK_GRIFF_EMZ_SIRIUS,EA,#2U9P2YJRYP	#2RVV0RPLL	#8CQURRJJY	#P90RJQ8C	#8Y98Q8U	#P0Y8JGL0U,RNTX|Super Walk	RNTX|Hiroshii	RNTX|Sergeant	ZETA|Sizuku	ZETA|Sitetampo	ZETA|Batman,SIRIUS,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_EMZ_SHELLY_MOE_STU_CHESTER_KENJI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,EMZ,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_EMZ_SHELLY_MOE_STU_CHESTER_KENJI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,SHELLY,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_EMZ_SHELLY_MOE_STU_CHESTER_KENJI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,MOE,0,0.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_EMZ_SHELLY_MOE_STU_CHESTER_KENJI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,STU,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_EMZ_SHELLY_MOE_STU_CHESTER_KENJI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,CHESTER,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Sneaky Fields_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_EMZ_SHELLY_MOE_STU_CHESTER_KENJI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,KENJI,1,100.0%,brawlBall,Sneaky Fields,16/05/2026 15:37:25						
None_Shooting Star_#2RVV0RPLL_#8CQURRJJY_#2U9P2YJRYP_#8Y98Q8U_#P90RJQ8C_#P0Y8JGL0U_BELLE_RUFFS_CROW_ANGELO_BYRON_COLETTE,EA,#2RVV0RPLL	#8CQURRJJY	#2U9P2YJRYP	#8Y98Q8U	#P90RJQ8C	#P0Y8JGL0U,RNTX|Hiroshii	RNTX|Sergeant	RNTX|Super Walk	ZETA|Sitetampo	ZETA|Sizuku	ZETA|Batman,BELLE,1,100.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2RVV0RPLL_#8CQURRJJY_#2U9P2YJRYP_#8Y98Q8U_#P90RJQ8C_#P0Y8JGL0U_BELLE_RUFFS_CROW_ANGELO_BYRON_COLETTE,EA,#2RVV0RPLL	#8CQURRJJY	#2U9P2YJRYP	#8Y98Q8U	#P90RJQ8C	#P0Y8JGL0U,RNTX|Hiroshii	RNTX|Sergeant	RNTX|Super Walk	ZETA|Sitetampo	ZETA|Sizuku	ZETA|Batman,RUFFS,1,100.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2RVV0RPLL_#8CQURRJJY_#2U9P2YJRYP_#8Y98Q8U_#P90RJQ8C_#P0Y8JGL0U_BELLE_RUFFS_CROW_ANGELO_BYRON_COLETTE,EA,#2RVV0RPLL	#8CQURRJJY	#2U9P2YJRYP	#8Y98Q8U	#P90RJQ8C	#P0Y8JGL0U,RNTX|Hiroshii	RNTX|Sergeant	RNTX|Super Walk	ZETA|Sitetampo	ZETA|Sizuku	ZETA|Batman,CROW,1,100.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2RVV0RPLL_#8CQURRJJY_#2U9P2YJRYP_#8Y98Q8U_#P90RJQ8C_#P0Y8JGL0U_BELLE_RUFFS_CROW_ANGELO_BYRON_COLETTE,EA,#2RVV0RPLL	#8CQURRJJY	#2U9P2YJRYP	#8Y98Q8U	#P90RJQ8C	#P0Y8JGL0U,RNTX|Hiroshii	RNTX|Sergeant	RNTX|Super Walk	ZETA|Sitetampo	ZETA|Sizuku	ZETA|Batman,ANGELO,0,0.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2RVV0RPLL_#8CQURRJJY_#2U9P2YJRYP_#8Y98Q8U_#P90RJQ8C_#P0Y8JGL0U_BELLE_RUFFS_CROW_ANGELO_BYRON_COLETTE,EA,#2RVV0RPLL	#8CQURRJJY	#2U9P2YJRYP	#8Y98Q8U	#P90RJQ8C	#P0Y8JGL0U,RNTX|Hiroshii	RNTX|Sergeant	RNTX|Super Walk	ZETA|Sitetampo	ZETA|Sizuku	ZETA|Batman,BYRON,0,0.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2RVV0RPLL_#8CQURRJJY_#2U9P2YJRYP_#8Y98Q8U_#P90RJQ8C_#P0Y8JGL0U_BELLE_RUFFS_CROW_ANGELO_BYRON_COLETTE,EA,#2RVV0RPLL	#8CQURRJJY	#2U9P2YJRYP	#8Y98Q8U	#P90RJQ8C	#P0Y8JGL0U,RNTX|Hiroshii	RNTX|Sergeant	RNTX|Super Walk	ZETA|Sitetampo	ZETA|Sizuku	ZETA|Batman,COLETTE,0,0.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_MAX_PIERCE_GLOWY_8-BIT_JAE-YONG_NANI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,MAX,1,100.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_MAX_PIERCE_GLOWY_8-BIT_JAE-YONG_NANI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,PIERCE,1,100.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_MAX_PIERCE_GLOWY_8-BIT_JAE-YONG_NANI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,GLOWY,1,100.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_MAX_PIERCE_GLOWY_8-BIT_JAE-YONG_NANI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,8-BIT,0,0.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_MAX_PIERCE_GLOWY_8-BIT_JAE-YONG_NANI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,JAE-YONG,0,0.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Shooting Star_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#8Y98Q8U_#P0Y8JGL0U_#P90RJQ8C_MAX_PIERCE_GLOWY_8-BIT_JAE-YONG_NANI,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#8Y98Q8U	#P0Y8JGL0U	#P90RJQ8C,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Sitetampo	ZETA|Batman	ZETA|Sizuku,NANI,0,0.0%,bounty,Shooting Star,16/05/2026 15:37:25						
None_Deathcap Trap_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#P0Y8JGL0U_#P90RJQ8C_#8Y98Q8U_MOE_BERRY_STU_CHESTER_LILY_SIRIUS,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#P0Y8JGL0U	#P90RJQ8C	#8Y98Q8U,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Batman	ZETA|Sizuku	ZETA|Sitetampo,MOE,1,100.0%,gemGrab,Deathcap Trap,16/05/2026 15:37:25						
None_Deathcap Trap_#2U9P2YJRYP_#8CQURRJJY_#2RVV0RPLL_#P0Y8JGL0U_#P90RJQ8C_#8Y98Q8U_MOE_BERRY_STU_CHESTER_LILY_SIRIUS,EA,#2U9P2YJRYP	#8CQURRJJY	#2RVV0RPLL	#P0Y8JGL0U	#P90RJQ8C	#8Y98Q8U,RNTX|Super Walk	RNTX|Sergeant	RNTX|Hiroshii	ZETA|Batman	ZETA|Sizuku	ZETA|Sitetampo,BERRY,1,100.0%,gemGrab,Deathcap Trap,16/05/2026 15:37:25						
